effectivity_date,product,price_mid
2026-02-03,RON 97,81.2325
2026-02-10,DIESEL,59.39652173913043
2026-02-10,DIESEL PLUS,55.935
2026-02-10,KEROSENE,60.92371794871795
2026-02-10,RON 100,62.44016129032258
2026-02-10,RON 91,59.7990625
2026-02-10,RON 95,65.500625
2026-02-10,RON 97,81.78416666666666
2026-02-17,DIESEL,59.93156716417911
2026-02-17,DIESEL PLUS,56.044382716049384
2026-02-17,KEROSENE,60.629333333333335
2026-02-17,RON 100,62.48258064516129
2026-02-17,RON 91,64.91489583333333
2026-02-17,RON 95,65.59
2026-02-17,RON 97,82.38416666666667
2026-02-18,DIESEL,49.71344827586207
2026-02-18,DIESEL PLUS,40.34233870967742
2026-02-18,KEROSENE,42.170568181818176
2026-02-18,RON 100,44.54941176470589
2026-02-18,RON 91,50.69547169811321
2026-02-18,RON 95,52.45536585365854
2026-02-18,RON 97,54.635000000000005
2026-02-24,DIESEL,58.55760273972603
2026-02-24,DIESEL PLUS,55.430238095238096
2026-02-24,KEROSENE,60.915593220338984
2026-02-24,RON 100,65.35984375
2026-02-24,RON 91,62.41411764705882
2026-02-24,RON 95,65.60708333333334
2026-02-24,RON 97,81.446
2026-03-03,DIESEL,59.801986301369865
2026-03-03,DIESEL PLUS,56.76531746031746
2026-03-03,KEROSENE,61.63300847457627
2026-03-03,RON 100,61.58140625
2026-03-03,RON 91,63.212450980392155
2026-03-03,RON 95,67.10604166666667
2026-03-03,RON 97,83.786
2026-03-10,DIESEL,71.92147435897436
2026-03-10,DIESEL PLUS,68.82875
2026-03-10,KEROSENE,83.97521739130434
2026-03-10,RON 100,92.49466666666667
2026-03-10,RON 91,74.18323529411765
2026-03-10,RON 95,77.83166666666666
2026-03-10,RON 97,113.40555555555555
2026-03-17,DIESEL,87.40348837209302
2026-03-17,DIESEL PLUS,84.18735000000001
2026-03-17,KEROSENE,104.51409523809524
2026-03-17,RON 100,111.59255319148937
2026-03-17,RON 91,91.04836734693878
2026-03-17,RON 95,92.48066666666666
2026-03-17,RON 97,128.3403846153846
2026-03-24,DIESEL,74.1426551724138
2026-03-24,DIESEL PLUS,77.39784671532846
2026-03-24,KEROSENE,92.91010869565217
2026-03-24,RON 100,99.83536764705883
2026-03-24,RON 91,66.90225663716814
2026-03-24,RON 95,77.91537037037038
2026-03-24,RON 97,115.03605263157894
2026-03-31,DIESEL,97.39635294117647
2026-03-31,DIESEL PLUS,93.32590909090908
2026-03-31,KEROSENE,129.31092
2026-03-31,RON 100,139.1118085106383
2026-03-31,RON 91,100.04282608695652
2026-03-31,RON 95,101.94640625
2026-03-31,RON 97,154.54319999999998
2026-04-07,DIESEL,141.60677272727273
2026-04-07,DIESEL PLUS,150.15285714285716
2026-04-07,KEROSENE,150.6279365079365
2026-04-07,RON 100,128.66
2026-04-07,RON 91,95.8214705882353
2026-04-07,RON 95,100.25994680851063
2026-04-07,RON 97,103.86265306122449
2026-04-14,DIESEL,119.78890350877192
2026-04-14,DIESEL PLUS,127.65085714285713
2026-04-14,KEROSENE,135.18571428571428
2026-04-14,RON 100,122.67333333333333
2026-04-14,RON 91,88.52693396226415
2026-04-14,RON 95,92.79897959183673
2026-04-14,RON 97,97.19081632653062
2026-04-21,DIESEL,97.47598130841122
2026-04-21,DIESEL PLUS,102.66857142857143
2026-04-21,KEROSENE,119.07484375
2026-04-21,RON 100,115.76666666666667
2026-04-21,RON 91,84.3284761904762
2026-04-21,RON 95,88.02578125000001
2026-04-21,RON 97,92.905
2026-04-28,DIESEL,83.82788888888889
2026-04-28,DIESEL PLUS,88.39646341463416
2026-04-28,KEROSENE,101.4414406779661
2026-04-28,RON 100,124.27588235294118
2026-04-28,RON 91,84.54923076923076
2026-04-28,RON 95,88.8006338028169
2026-04-28,RON 97,92.461
